query-id	corpus-id	score
16893	669	1
18374	293	1
18374	895	1
18374	669	1
3611	293	1
3611	895	1
3611	669	1
7468	293	1
7468	895	1
7468	669	1
18017	293	1
18017	895	1
18017	669	1
16499	293	1
16499	895	1
16499	669	1
1532	293	1
1532	895	1
1532	669	1
9525	225	1
9525	174	1
12924	1340	1
12924	178	1
15520	180	1
15520	297	1
10257	364	1
10257	180	1
17448	225	1
17448	174	1
13614	1340	1
13614	174	1
498	1340	1
498	180	1
19481	225	1
19481	175	1
19481	174	1
6188	225	1
6188	175	1
6188	174	1
17539	225	1
17539	175	1
17539	174	1
16252	225	1
16252	175	1
16252	174	1
491	225	1
491	175	1
491	174	1
21429	225	1
21429	175	1
21429	174	1
3874	225	1
3874	175	1
3874	174	1
15587	225	1
15587	175	1
15587	174	1
10647	225	1
10647	175	1
10647	174	1
2447	1163	1
2447	1341	1
2447	180	1
2447	179	1
4394	1163	1
4394	1341	1
4394	180	1
4394	179	1
10744	1163	1
10744	1341	1
10744	180	1
10744	179	1
10591	1163	1
10591	1341	1
10591	180	1
10591	179	1
9107	1163	1
9107	1341	1
9107	180	1
9107	179	1
8466	1163	1
8466	1341	1
8466	180	1
8466	179	1
17450	1163	1
17450	1341	1
17450	180	1
17450	179	1
5988	1163	1
5988	1341	1
5988	180	1
5988	179	1
10151	1163	1
10151	1341	1
10151	180	1
10151	179	1
23447	1342	1
23447	178	1
23447	227	1
10152	100	1
10152	101	1
10152	2	1
19958	301	1
19958	0	1
23521	5	1
23521	0	1
4744	0	1
4744	179	1
22127	1	1
22127	175	1
13500	301	1
13500	0	1
8925	5	1
8925	0	1
8873	0	1
8873	179	1
12492	299	1
12492	311	1
22871	299	1
22871	0	1
20546	305	1
20546	1	1
20546	110	1
10550	405	1
10550	110	1
10550	1339	1
21838	1	1
21838	0	1
21838	299	1
10414	1	1
10414	0	1
10414	102	1
10414	90	1
598	1	1
598	0	1
598	309	1
8185	304	1
8185	305	1
8185	400	1
8185	300	1
2474	97	1
2474	106	1
2474	2	1
9178	97	1
9178	102	1
9178	106	1
9178	307	1
18000	106	1
18000	300	1
18000	904	1
11305	97	1
11305	106	1
11305	2	1
917	97	1
917	106	1
917	307	1
9269	97	1
9269	106	1
9269	2	1
3325	97	1
3325	106	1
3325	307	1
16568	97	1
16568	106	1
16568	2	1
17553	97	1
17553	106	1
17553	307	1
19315	106	1
19315	300	1
19315	904	1
977	314	1
977	91	1
6199	175	1
6199	174	1
6199	1	1
6199	0	1
14316	175	1
14316	501	1
14316	101	1
14704	1	1
14704	0	1
14704	501	1
14704	101	1
12949	175	1
12949	174	1
12949	501	1
12949	101	1
14434	175	1
14434	1	1
14434	0	1
5102	1	1
5102	0	1
5102	501	1
5102	101	1
18002	175	1
18002	174	1
18002	1	1
18002	0	1
14645	406	1
14645	0	1
23307	406	1
23307	674	1
23307	0	1
6702	406	1
6702	0	1
401	406	1
401	305	1
401	0	1
13583	406	1
13583	0	1
9189	406	1
9189	305	1
9189	0	1
8516	406	1
8516	0	1
9378	406	1
9378	305	1
9378	0	1
6329	406	1
6329	0	1
14046	299	1
14046	5	1
14046	301	1
14046	0	1
22164	299	1
22164	5	1
22164	301	1
22164	0	1
3397	1051	1
3397	0	1
1793	299	1
1793	0	1
21047	408	1
21047	0	1
9055	175	1
9055	174	1
9055	98	1
3498	227	1
3498	97	1
3498	102	1
2356	0	1
2356	305	1
19567	0	1
19567	405	1
19659	0	1
19659	304	1
12267	0	1
12267	305	1
19641	0	1
19641	405	1
23109	0	1
23109	304	1
11386	0	1
11386	304	1
6948	0	1
6948	405	1
7774	0	1
7774	305	1
2568	174	1
2568	0	1
11457	178	1
11457	0	1
8471	227	1
8471	0	1
13418	174	1
13418	0	1
12463	174	1
12463	0	1
23701	178	1
23701	0	1
13	174	1
13	0	1
10714	299	1
10714	5	1
10714	107	1
7936	301	1
7936	299	1
7936	97	1
7936	107	1
7233	305	1
7233	902	1
7233	0	1
7582	306	1
7582	308	1
7582	0	1
23660	306	1
23660	902	1
23660	0	1
1142	306	1
1142	902	1
1142	0	1
5697	306	1
5697	308	1
5697	0	1
13550	306	1
13550	902	1
13550	0	1
3678	306	1
3678	308	1
3678	0	1
12945	306	1
12945	902	1
12945	0	1
21295	306	1
21295	902	1
21295	0	1
1856	303	1
1856	0	1
12080	0	1
12080	300	1
8329	1	1
8329	238	1
2218	303	1
2218	1051	1
23206	0	1
23206	300	1
20919	301	1
20919	229	1
20919	1047	1
14797	287	1
14797	229	1
7567	286	1
7567	229	1
7567	1047	1
15377	286	1
15377	229	1
15377	1047	1
17441	498	1
17441	2	1
15708	112	1
15708	300	1
3291	175	1
3291	406	1
7163	227	1
7163	406	1
13431	175	1
13431	406	1
18502	106	1
18502	104	1
18502	300	1
1948	106	1
1948	2	1
722	98	1
722	302	1
2128	98	1
2128	300	1
16705	104	1
16705	2	1
16684	106	1
16684	300	1
4507	106	1
4507	2	1
1004	106	1
1004	2	1
12490	103	1
12490	107	1
12490	98	1
12490	155	1
20841	103	1
20841	107	1
20841	98	1
20841	155	1
17682	103	1
17682	107	1
17682	98	1
17682	155	1
17759	103	1
17759	107	1
17759	98	1
17759	155	1
11845	103	1
11845	107	1
11845	98	1
11845	155	1
16470	103	1
16470	107	1
16470	98	1
16470	155	1
6486	103	1
6486	107	1
6486	98	1
6486	155	1
3202	0	1
3202	606	1
20152	304	1
20152	1	1
21673	305	1
21673	1	1
13569	304	1
13569	311	1
6617	305	1
6617	1	1
15941	400	1
15941	606	1
18325	305	1
18325	306	1
18325	110	1
17277	110	1
17277	903	1
7086	908	1
7086	907	1
1409	909	1
1409	907	1
11318	908	1
11318	907	1
2646	908	1
2646	907	1
22985	908	1
22985	907	1
17181	908	1
17181	907	1
22230	908	1
22230	907	1
9223	908	1
9223	907	1
17952	908	1
17952	907	1
23308	908	1
23308	907	1
8176	316	1
8176	911	1
13595	326	1
13595	327	1
2085	326	1
2085	317	1
18371	326	1
18371	327	1
18371	317	1
2923	318	1
2923	1343	1
2923	307	1
10148	318	1
10148	2	1
10148	307	1
14132	318	1
14132	2	1
14132	307	1
18592	1343	1
18592	2	1
18592	307	1
8869	318	1
8869	2	1
8869	307	1
6833	1343	1
6833	2	1
6833	307	1
5129	677	1
5129	912	1
5129	1239	1
4253	677	1
4253	911	1
4253	1239	1
21833	677	1
21833	912	1
21833	1239	1
4226	677	1
4226	911	1
4226	1239	1
11714	677	1
11714	912	1
11714	1239	1
13780	677	1
13780	912	1
13780	1239	1
7741	677	1
7741	911	1
7741	1239	1
4801	677	1
4801	911	1
4801	1239	1
11897	677	1
11897	911	1
11897	1239	1
2276	677	1
2276	912	1
2276	1239	1
22426	910	1
22426	1240	1
22426	330	1
20353	322	1
20353	1344	1
20353	315	1
20353	648	1
7596	322	1
7596	315	1
7596	648	1
15877	322	1
15877	315	1
15877	648	1
1448	322	1
1448	315	1
1448	648	1
15660	322	1
15660	315	1
15660	648	1
6268	322	1
6268	315	1
6268	648	1
8232	322	1
8232	315	1
8232	648	1
7425	230	1
7425	322	1
7425	315	1
1995	230	1
1995	322	1
1995	315	1
23634	230	1
23634	322	1
23634	315	1
7187	230	1
7187	322	1
7187	315	1
8991	230	1
8991	322	1
8991	315	1
14840	230	1
14840	322	1
14840	315	1
9415	230	1
9415	322	1
9415	315	1
17003	677	1
17003	678	1
22911	677	1
22911	678	1
9486	677	1
9486	678	1
12649	677	1
12649	678	1
23524	910	1
23524	317	1
16698	911	1
16698	230	1
21140	230	1
21140	326	1
4497	230	1
4497	326	1
233	678	1
233	230	1
233	329	1
22867	678	1
22867	230	1
22867	330	1
6900	676	1
6900	678	1
6900	230	1
918	676	1
918	678	1
918	230	1
9084	333	1
9084	1166	1
9084	830	1
19324	333	1
19324	1166	1
19324	830	1
15844	333	1
15844	1166	1
15844	830	1
2605	333	1
2605	1166	1
2605	830	1
18650	333	1
18650	1166	1
18650	830	1
5400	333	1
5400	1166	1
5400	830	1
8917	333	1
8917	1166	1
8917	830	1
14324	333	1
14324	1166	1
14324	830	1
5260	334	1
5260	256	1
20699	334	1
20699	256	1
20338	334	1
20338	256	1
15191	334	1
15191	256	1
65	334	1
65	256	1
19399	334	1
19399	256	1
2043	334	1
2043	256	1
12493	334	1
12493	256	1
8722	43	1
8722	44	1
8722	334	1
15829	257	1
15829	334	1
13935	44	1
13935	248	1
1228	43	1
1228	334	1
16184	43	1
16184	248	1
16184	334	1
19647	43	1
19647	248	1
19647	334	1
9162	256	1
9162	43	1
9162	248	1
9435	43	1
9435	248	1
9435	334	1
2480	256	1
2480	43	1
2480	248	1
5453	256	1
5453	43	1
5453	248	1
1677	43	1
1677	248	1
1677	334	1
13527	43	1
13527	248	1
13527	334	1
2587	256	1
2587	43	1
2587	248	1
2392	43	1
2392	248	1
2392	334	1
2052	43	1
2052	256	1
2052	248	1
20981	44	1
20981	256	1
20981	248	1
12986	43	1
12986	256	1
12986	248	1
2459	44	1
2459	256	1
2459	248	1
13682	43	1
13682	256	1
13682	248	1
2229	44	1
2229	256	1
2229	248	1
23355	43	1
23355	256	1
23355	248	1
16678	44	1
16678	256	1
16678	248	1
12668	43	1
12668	256	1
12668	248	1
16563	44	1
16563	256	1
16563	248	1
4915	43	1
4915	248	1
4915	334	1
9582	43	1
9582	259	1
9582	334	1
8725	43	1
8725	248	1
8725	334	1
3135	43	1
3135	248	1
3135	334	1
16359	43	1
16359	248	1
16359	334	1
7797	43	1
7797	248	1
7797	334	1
954	43	1
954	248	1
954	334	1
23176	43	1
23176	248	1
23176	334	1
752	108	1
752	506	1
752	99	1
7829	1132	1
7829	506	1
7829	99	1
20697	92	1
20697	76	1
20697	512	1
6208	92	1
6208	1186	1
1260	92	1
1260	76	1
1260	525	1
21340	92	1
21340	512	1
17120	92	1
17120	1186	1
9976	76	1
9976	525	1
9976	512	1
1488	92	1
1488	525	1
1488	512	1
14857	76	1
14857	525	1
10250	92	1
10250	525	1
10250	512	1
22895	92	1
22895	920	1
22895	1001	1
8931	85	1
8931	92	1
8931	920	1
8931	1242	1
7070	85	1
7070	92	1
7070	998	1
3672	85	1
3672	92	1
3672	920	1
3672	1242	1
19129	73	1
19129	587	1
1211	77	1
1211	528	1
4114	73	1
4114	527	1
750	587	1
750	511	1
750	339	1
9603	73	1
9603	528	1
10625	73	1
10625	587	1
4857	273	1
4857	350	1
4857	286	1
1466	219	1
1466	1063	1
6165	219	1
6165	933	1
6165	934	1
13459	219	1
13459	1063	1
1743	219	1
1743	1063	1
12236	219	1
12236	1063	1
2234	219	1
2234	1063	1
12642	219	1
12642	1063	1
17308	219	1
17308	1063	1
2607	219	1
2607	1063	1
10697	1061	1
10697	934	1
10697	930	1
17150	1061	1
17150	933	1
17150	219	1
13031	1061	1
13031	933	1
13031	219	1
16369	1061	1
16369	933	1
16369	219	1
12510	932	1
12510	1167	1
12510	933	1
19600	693	1
19600	870	1
11376	932	1
11376	1167	1
11376	933	1
21967	932	1
21967	1060	1
21967	1167	1
21967	933	1
11472	932	1
11472	1167	1
11472	933	1
12739	693	1
12739	870	1
3703	932	1
3703	1060	1
3703	1167	1
3703	933	1
17482	352	1
17482	1156	1
17482	227	1
22874	352	1
22874	1156	1
22874	227	1
3036	353	1
3036	736	1
3036	532	1
3036	735	1
16958	353	1
16958	736	1
16958	532	1
16958	735	1
15049	353	1
15049	736	1
15049	532	1
15049	735	1
21349	361	1
21349	365	1
7892	362	1
7892	360	1
17456	364	1
17456	361	1
14483	360	1
14483	365	1
15741	694	1
15741	227	1
6532	694	1
6532	227	1
9397	694	1
9397	179	1
2440	694	1
2440	179	1
15061	365	1
15061	180	1
6190	698	1
6190	697	1
6190	180	1
9234	697	1
9234	365	1
9234	180	1
19452	697	1
19452	360	1
19478	697	1
19478	360	1
2049	697	1
2049	360	1
812	697	1
812	360	1
8282	361	1
8282	228	1
4776	360	1
4776	226	1
18358	360	1
18358	228	1
14315	361	1
14315	228	1
463	360	1
463	226	1
22868	179	1
22868	225	1
23160	227	1
23160	226	1
1889	227	1
1889	226	1
9639	698	1
9639	697	1
9639	175	1
11041	698	1
11041	697	1
11041	175	1
11922	352	1
11922	296	1
11922	175	1
11922	180	1
9940	352	1
9940	296	1
9940	175	1
15436	352	1
15436	296	1
15436	175	1
20992	352	1
20992	296	1
20992	175	1
11720	352	1
11720	296	1
11720	175	1
9953	352	1
9953	296	1
9953	175	1
4329	352	1
4329	296	1
4329	175	1
6314	352	1
6314	225	1
6314	175	1
10998	370	1
10998	368	1
10998	369	1
9890	369	1
9890	371	1
15692	368	1
15692	369	1
15692	371	1
22291	370	1
22291	368	1
22291	369	1
6637	370	1
6637	368	1
6637	369	1
12223	370	1
12223	368	1
12223	369	1
8983	370	1
8983	368	1
8983	369	1
9275	370	1
9275	368	1
9275	369	1
12559	370	1
12559	368	1
12559	369	1
20855	369	1
20855	370	1
17993	369	1
17993	371	1
8580	369	1
8580	371	1
8580	370	1
10141	369	1
10141	370	1
8388	369	1
8388	371	1
8388	370	1
343	369	1
343	371	1
343	370	1
2280	369	1
2280	371	1
2280	370	1
16429	368	1
16429	370	1
23687	370	1
23687	371	1
9469	367	1
9469	370	1
18983	369	1
18983	371	1
8714	368	1
8714	370	1
9531	369	1
9531	371	1
12658	367	1
12658	370	1
867	369	1
867	371	1
20858	368	1
20858	370	1
3166	369	1
3166	371	1
220	706	1
220	707	1
10766	706	1
10766	707	1
18678	706	1
18678	707	1
3487	706	1
3487	707	1
22100	706	1
22100	707	1
4116	706	1
4116	707	1
19346	706	1
19346	707	1
13794	706	1
13794	707	1
1954	1245	1
1954	373	1
1954	1002	1
21038	1245	1
21038	374	1
21038	1066	1
6966	1245	1
6966	373	1
6966	1002	1
2377	1245	1
2377	374	1
2377	1002	1
15680	1245	1
15680	373	1
15680	1002	1
17693	1245	1
17693	373	1
17693	1002	1
5349	935	1
5349	270	1
12454	531	1
12454	350	1
7793	935	1
7793	350	1
16266	997	1
16266	311	1
16266	270	1
13401	1345	1
13401	270	1
13401	534	1
14945	997	1
14945	311	1
14945	270	1
13098	1345	1
13098	311	1
13098	270	1
21133	997	1
21133	270	1
21133	894	1
8955	1345	1
8955	270	1
8955	534	1
19727	382	1
19727	385	1
19727	947	1
19727	946	1
12982	382	1
12982	385	1
12982	947	1
12982	1072	1
14838	382	1
14838	385	1
14838	947	1
14838	946	1
17405	388	1
17405	396	1
17405	398	1
9979	389	1
9979	398	1
9979	394	1
13762	393	1
13762	396	1
13762	398	1
16765	389	1
16765	398	1
16765	394	1
14675	388	1
14675	396	1
14675	398	1
1648	388	1
1648	396	1
1648	398	1
9924	389	1
9924	398	1
9924	394	1
2660	388	1
2660	396	1
2660	398	1
1369	388	1
1369	392	1
11174	393	1
11174	394	1
20112	393	1
20112	392	1
8978	394	1
8978	130	1
15422	392	1
15422	130	1
9203	394	1
9203	130	1
21437	392	1
21437	130	1
12694	394	1
12694	130	1
12224	392	1
12224	130	1
15369	394	1
15369	130	1
19293	130	1
19293	708	1
15643	130	1
15643	399	1
15643	708	1
13158	130	1
13158	399	1
19172	130	1
19172	399	1
20820	391	1
20820	399	1
20820	130	1
20568	397	1
20568	393	1
20568	388	1
11384	399	1
11384	393	1
11384	130	1
5819	393	1
5819	388	1
5819	130	1
16292	391	1
16292	393	1
16292	388	1
22116	391	1
22116	393	1
22116	130	1
19870	391	1
19870	393	1
19870	388	1
5050	130	1
5050	393	1
5050	388	1
18557	130	1
18557	388	1
612	130	1
612	393	1
14878	130	1
14878	399	1
14878	393	1
15918	392	1
15918	388	1
13341	395	1
13341	393	1
9490	392	1
9490	388	1
92	392	1
92	388	1
700	130	1
700	398	1
700	399	1
18427	393	1
18427	392	1
18427	390	1
22562	388	1
22562	130	1
22562	398	1
21887	130	1
21887	398	1
21887	390	1
14322	393	1
14322	130	1
14322	392	1
1072	130	1
1072	388	1
3983	130	1
3983	393	1
9544	130	1
9544	388	1
229	130	1
229	388	1
19923	394	1
19923	130	1
8521	392	1
8521	393	1
10104	394	1
10104	130	1
8296	130	1
8296	393	1
3311	393	1
3311	391	1
3311	399	1
3311	394	1
3030	393	1
3030	392	1
3030	391	1
3030	399	1
17153	393	1
17153	392	1
7170	393	1
7170	391	1
11292	393	1
11292	388	1
11292	389	1
19309	393	1
19309	391	1
21617	394	1
21617	130	1
1520	130	1
1520	393	1
8744	130	1
8744	393	1
16082	130	1
16082	388	1
15199	393	1
15199	394	1
3151	130	1
3151	388	1
3601	393	1
3601	394	1
23574	130	1
23574	393	1
10742	130	1
10742	388	1
7585	130	1
7585	393	1
12020	392	1
12020	393	1
12020	388	1
18103	392	1
18103	393	1
18103	388	1
7865	392	1
7865	393	1
7865	388	1
6299	392	1
6299	393	1
6299	388	1
9977	392	1
9977	393	1
9977	388	1
3504	392	1
3504	393	1
3504	388	1
8187	392	1
8187	393	1
8187	388	1
15620	392	1
15620	393	1
15620	388	1
8992	392	1
8992	393	1
8992	388	1
3793	392	1
3793	393	1
3793	388	1
22405	130	1
22405	393	1
15021	130	1
15021	390	1
9625	130	1
9625	388	1
8399	397	1
8399	390	1
8399	388	1
19851	393	1
19851	388	1
19851	392	1
13190	393	1
13190	392	1
20135	393	1
20135	388	1
20135	392	1
12760	393	1
12760	388	1
12760	392	1
118	393	1
118	388	1
118	392	1
14965	393	1
14965	388	1
14965	392	1
4829	393	1
4829	388	1
4829	392	1
13564	393	1
13564	388	1
13564	392	1
17568	393	1
17568	388	1
17568	392	1
1460	394	1
1460	130	1
11672	394	1
11672	130	1
7090	394	1
7090	130	1
294	394	1
294	130	1
516	394	1
516	130	1
18383	394	1
18383	130	1
2296	394	1
2296	130	1
14887	389	1
14887	399	1
14887	130	1
23091	390	1
23091	130	1
2611	392	1
2611	130	1
22650	389	1
22650	399	1
22650	394	1
10526	390	1
10526	130	1
1305	392	1
1305	389	1
1305	399	1
8553	394	1
8553	130	1
5970	392	1
5970	389	1
5970	399	1
18849	392	1
18849	130	1
8166	392	1
8166	388	1
12975	392	1
12975	393	1
2999	392	1
2999	130	1
20570	392	1
20570	130	1
48	392	1
48	130	1
15069	392	1
15069	393	1
4551	392	1
4551	130	1
7753	392	1
7753	393	1
457	392	1
457	130	1
14163	391	1
14163	392	1
18873	389	1
18873	130	1
18779	390	1
18779	130	1
12719	392	1
12719	130	1
684	401	1
684	402	1
17857	404	1
17857	85	1
3570	404	1
3570	506	1
131	401	1
131	407	1
131	506	1
3442	400	1
3442	406	1
3442	506	1
13875	43	1
13875	46	1
7183	43	1
7183	47	1
19093	304	1
19093	403	1
8811	304	1
8811	48	1
8698	304	1
8698	403	1
12152	82	1
12152	43	1
2773	76	1
2773	43	1
3742	82	1
3742	43	1
3742	47	1
6575	82	1
6575	43	1
2783	76	1
2783	43	1
3439	43	1
3439	404	1
3439	48	1
18934	46	1
18934	43	1
3080	306	1
3080	674	1
3080	404	1
2348	306	1
2348	674	1
2348	404	1
18689	406	1
18689	404	1
2025	306	1
2025	674	1
2025	404	1
18209	306	1
18209	674	1
18209	404	1
20790	306	1
20790	674	1
20790	404	1
23207	306	1
23207	674	1
23207	404	1
10067	306	1
10067	674	1
10067	404	1
18035	404	1
18035	43	1
13996	404	1
13996	43	1
13996	403	1
17804	404	1
17804	402	1
17804	403	1
19649	404	1
19649	43	1
19649	403	1
16161	404	1
16161	43	1
21249	404	1
21249	43	1
21249	403	1
2794	404	1
2794	402	1
2794	403	1
10519	404	1
10519	43	1
11912	404	1
11912	43	1
11912	403	1
5723	404	1
5723	43	1
5723	402	1
21290	47	1
21290	46	1
21290	506	1
21176	257	1
21176	43	1
21176	506	1
18119	402	1
18119	46	1
18119	506	1
14128	47	1
14128	43	1
14128	506	1
16556	402	1
16556	46	1
16556	506	1
17577	47	1
17577	257	1
17577	506	1
10190	47	1
10190	43	1
10190	506	1
17105	47	1
17105	43	1
17105	506	1
11316	47	1
11316	46	1
11316	405	1
11316	674	1
10492	48	1
10492	46	1
10492	305	1
10492	674	1
17939	48	1
17939	47	1
17939	405	1
17939	674	1
21503	48	1
21503	46	1
21503	305	1
21503	674	1
17920	48	1
17920	47	1
17920	405	1
17920	674	1
16066	48	1
16066	46	1
16066	305	1
16066	674	1
4488	43	1
4488	48	1
4488	402	1
8600	43	1
8600	48	1
8600	403	1
1837	43	1
1837	48	1
1837	403	1
15151	43	1
15151	48	1
15151	403	1
5959	43	1
5959	48	1
5959	403	1
8012	43	1
8012	48	1
8012	403	1
14182	43	1
14182	48	1
14182	403	1
16830	401	1
16830	46	1
16830	48	1
2378	401	1
2378	46	1
2378	48	1
12109	401	1
12109	46	1
12109	48	1
1285	401	1
1285	46	1
1285	48	1
9744	401	1
9744	46	1
9744	48	1
15391	401	1
15391	46	1
15391	48	1
18553	401	1
18553	46	1
18553	48	1
16768	405	1
16768	306	1
16768	402	1
12943	43	1
12943	400	1
12943	48	1
14353	44	1
14353	43	1
14353	47	1
36	44	1
36	43	1
36	402	1
2436	43	1
2436	48	1
18430	44	1
18430	43	1
18430	47	1
19568	43	1
19568	400	1
19568	47	1
16083	43	1
16083	405	1
16083	306	1
16083	402	1
2435	43	1
2435	400	1
2435	48	1
6276	402	1
6276	73	1
6276	404	1
21449	48	1
21449	47	1
21449	82	1
15427	48	1
15427	73	1
15427	404	1
9814	402	1
9814	73	1
9814	404	1
21336	48	1
21336	47	1
21336	82	1
1009	48	1
1009	73	1
1009	404	1
23463	402	1
23463	73	1
23463	404	1
16721	404	1
16721	46	1
16721	89	1
9448	404	1
9448	47	1
9448	89	1
3263	404	1
3263	403	1
3263	89	1
14769	404	1
14769	43	1
2702	89	1
2702	43	1
21589	404	1
21589	89	1
13089	404	1
13089	403	1
13089	89	1
23273	43	1
23273	404	1
8769	46	1
8769	405	1
21470	403	1
21470	405	1
23376	43	1
23376	401	1
11177	404	1
11177	402	1
22601	46	1
22601	405	1
18014	403	1
18014	405	1
1244	43	1
1244	401	1
12488	404	1
12488	402	1
17455	306	1
17455	404	1
13017	406	1
13017	404	1
2463	406	1
2463	401	1
23439	406	1
23439	404	1
15368	406	1
15368	404	1
17871	406	1
17871	401	1
15997	401	1
15997	48	1
751	407	1
751	89	1
751	506	1
10821	89	1
10821	403	1
16622	404	1
16622	46	1
2595	404	1
2595	48	1
9659	89	1
9659	506	1
9659	403	1
16295	403	1
16295	402	1
16295	43	1
5837	46	1
5837	403	1
5837	43	1
20991	403	1
20991	43	1
20991	406	1
20991	405	1
23301	403	1
23301	43	1
23301	406	1
23301	405	1
13395	403	1
13395	402	1
13395	43	1
17843	401	1
17843	43	1
17843	403	1
7117	43	1
7117	403	1
7586	43	1
7586	48	1
10782	43	1
10782	403	1
861	43	1
861	48	1
22061	43	1
22061	403	1
15555	43	1
15555	403	1
14804	43	1
14804	403	1
18378	43	1
18378	403	1
23700	401	1
23700	404	1
14193	401	1
14193	404	1
23520	401	1
23520	404	1
20234	401	1
20234	404	1
10306	401	1
10306	404	1
13845	401	1
13845	305	1
6209	401	1
6209	305	1
6209	43	1
12442	674	1
12442	405	1
12442	404	1
448	401	1
448	305	1
448	43	1
6811	401	1
6811	305	1
6811	405	1
6811	43	1
18621	401	1
18621	305	1
18621	405	1
18621	43	1
19150	404	1
19150	506	1
19150	46	1
6297	404	1
6297	506	1
6297	43	1
9416	506	1
9416	47	1
9416	43	1
8739	404	1
8739	44	1
8739	43	1
8432	76	1
8432	402	1
8432	257	1
22837	404	1
22837	73	1
22837	43	1
7527	404	1
7527	44	1
7527	43	1
17443	404	1
17443	73	1
17443	46	1
22853	404	1
22853	44	1
22853	43	1
20441	404	1
20441	73	1
20441	46	1
5673	304	1
5673	43	1
3271	304	1
3271	257	1
961	506	1
961	89	1
961	404	1
21924	99	1
21924	404	1
13174	506	1
13174	89	1
13174	404	1
9035	99	1
9035	404	1
19077	506	1
19077	89	1
19077	404	1
19204	506	1
19204	89	1
19204	404	1
22692	506	1
22692	89	1
22692	404	1
753	506	1
753	89	1
753	404	1
17597	99	1
17597	404	1
10041	506	1
10041	89	1
10041	404	1
4967	401	1
4967	43	1
20928	401	1
20928	43	1
23231	401	1
23231	43	1
11342	401	1
11342	43	1
8168	401	1
8168	43	1
6408	401	1
6408	43	1
18727	401	1
18727	43	1
7076	401	1
7076	43	1
23671	401	1
23671	43	1
3300	44	1
3300	43	1
3300	401	1
14974	44	1
14974	305	1
14974	82	1
14974	506	1
17901	43	1
17901	44	1
17901	401	1
1719	404	1
1719	43	1
9964	404	1
9964	400	1
4131	404	1
4131	405	1
20306	404	1
20306	44	1
20306	401	1
1134	404	1
1134	43	1
20918	404	1
20918	405	1
18019	47	1
18019	401	1
18019	404	1
4741	402	1
4741	404	1
4741	674	1
9284	48	1
9284	401	1
9284	404	1
17076	47	1
17076	404	1
17076	406	1
17076	674	1
13364	404	1
13364	105	1
13364	92	1
392	47	1
392	404	1
392	674	1
9008	48	1
9008	404	1
9008	406	1
9008	674	1
17874	402	1
17874	404	1
17874	92	1
2478	47	1
2478	404	1
2478	406	1
2478	674	1
13565	48	1
13565	404	1
13565	406	1
13565	674	1
13472	43	1
13472	73	1
21289	43	1
21289	506	1
8456	43	1
8456	73	1
9208	43	1
9208	506	1
20452	43	1
20452	73	1
21669	43	1
21669	73	1
22791	43	1
22791	506	1
21193	43	1
21193	506	1
14097	1075	1
14097	1066	1
14097	1076	1
13009	1075	1
13009	1066	1
13009	1076	1
4830	1075	1
4830	1066	1
4830	1076	1
10202	1075	1
10202	1066	1
10202	1076	1
20505	753	1
20505	1066	1
20505	711	1
20543	753	1
20543	1066	1
20543	711	1
5055	1002	1
5055	1247	1
5055	1075	1
7838	1002	1
7838	1247	1
7838	1075	1
18179	1002	1
18179	1247	1
18179	1075	1
14760	1002	1
14760	1247	1
14760	1075	1
19421	1002	1
19421	1247	1
19421	1075	1
5670	1002	1
5670	1247	1
5670	1075	1
10992	1002	1
10992	1247	1
10992	1075	1
8498	1002	1
8498	1247	1
8498	1075	1
11539	1002	1
11539	1247	1
11539	1075	1
1693	239	1
1693	237	1
1693	412	1
20945	239	1
20945	237	1
20945	412	1
16658	413	1
16658	237	1
16658	412	1
11227	413	1
11227	237	1
11227	412	1
2815	413	1
2815	239	1
2815	412	1
10176	415	1
10176	715	1
22303	415	1
22303	423	1
10088	415	1
10088	715	1
22999	415	1
22999	423	1
9808	415	1
9808	715	1
1294	415	1
1294	715	1
5007	415	1
5007	715	1
11389	415	1
11389	423	1
14723	415	1
14723	715	1
18156	415	1
18156	715	1
4053	418	1
4053	433	1
7266	415	1
7266	417	1
11208	720	1
11208	844	1
785	721	1
785	433	1
6789	720	1
6789	415	1
6789	417	1
21893	418	1
21893	415	1
526	415	1
526	438	1
526	440	1
526	433	1
18617	415	1
18617	438	1
18617	440	1
18617	433	1
4757	415	1
4757	438	1
4757	440	1
4757	433	1
13067	415	1
13067	438	1
13067	440	1
13067	433	1
9181	415	1
9181	438	1
9181	440	1
9181	433	1
8124	415	1
8124	438	1
8124	440	1
8124	433	1
529	415	1
529	438	1
529	440	1
529	433	1
1722	415	1
1722	438	1
1722	440	1
1722	433	1
22028	415	1
22028	438	1
22028	440	1
22028	433	1
22375	415	1
22375	724	1
22375	435	1
15471	415	1
15471	724	1
15471	435	1
6961	415	1
6961	724	1
6961	435	1
14960	415	1
14960	724	1
14960	435	1
15260	415	1
15260	435	1
12342	415	1
12342	724	1
12342	435	1
21989	429	1
21989	432	1
7147	421	1
7147	954	1
13204	423	1
13204	415	1
14787	423	1
14787	415	1
3969	423	1
3969	415	1
18510	423	1
18510	415	1
17383	440	1
17383	415	1
3863	724	1
3863	422	1
9894	427	1
9894	424	1
16207	428	1
16207	426	1
16207	421	1
3768	415	1
3768	424	1
6093	415	1
6093	421	1
12040	621	1
12040	415	1
7751	621	1
7751	415	1
